time-ms,jvm:gc-count,jvm:gc-time-ms,jvm:heap-bytes:mean,jvm:non-heap-bytes:mean,jvm:direct-bytes:mean,kafka-consumer:bytes-consumed-total,kafka-consumer:fetch-rate,kafka-consumer:fetch-total,kafka-consumer:records-consumed-total,kafka-consumer:records-per-request-avg,broker:kafka.server:type=BrokerTopicMetrics:name=BytesOutPerSec,broker:kafka.server:type=BrokerTopicMetrics:name=TotalFetchRequestsPerSec
16400.0,18.0,1674.0,2.33458632E8,3.00985448E8,8.62393651E8,1.132179882E9,0.882649630127774,42.0,226029.0,5381.642857142857,1.197473792E9,2242.0
16500.0,19.0,1674.0,2.4394064E8,3.00985064E8,8.62394264E8,1.132179882E9,0.9017321645766053,43.0,226029.0,5381.642857142857,1.199570944E9,2244.0
16600.0,19.0,1674.0,2.98229504E8,3.0097796E8,8.62394264E8,1.186096758E9,0.9401637974260405,45.0,236793.0,5381.659090909091,1.251999744E9,2344.0
16700.0,19.0,1678.0,3.4173152E8,3.00981224E8,8.62394264E8,1.186096758E9,0.9397907399285759,45.0,236793.0,5381.659090909091,1.254096896E9,2346.0
16800.0,19.0,1678.0,3.1233856E8,3.0098724E8,8.62394264E8,1.186096758E9,0.9376172021502688,45.0,236793.0,5381.659090909091,1.254096896E9,2346.0
16900.0,19.0,1678.0,3.57031248E8,3.00899624E8,8.62396574E8,1.240008625E9,0.9552883517122506,46.0,247556.0,5381.652173913043,1.306525696E9,2446.0
17000.0,19.0,1678.0,3.45788552E8,3.00902368E8,8.62396574E8,1.240008625E9,0.9737300074583575,47.0,247556.0,5381.652173913043,1.306525696E9,2446.0
17100.0,19.0,1678.0,3.87100136E8,3.00915552E8,8.62396574E8,1.240008625E9,0.9732863946986954,47.0,247556.0,5381.652173913043,1.308622848E9,2448.0
17200.0,19.0,1678.0,3.7257232E8,3.00958208E8,8.62396574E8,1.240008625E9,0.9713955026455027,47.0,247556.0,5381.652173913043,1.308622848E9,2448.0
17300.0,19.0,1743.0,4.02610184E8,3.00960448E8,8.62398884E8,1.293930511E9,0.9872683518788951,48.0,258321.0,5381.6875,1.361051648E9,2548.0
17400.0,20.0,1743.0,2.92359976E8,3.00960448E8,8.62398884E8,1.293930511E9,1.0060362173038229,49.0,258321.0,5381.6875,1.361051648E9,2548.0
17500.0,20.0,1743.0,2.9315824E8,3.00960448E8,8.62398884E8,1.293930511E9,1.0249262053132175,50.0,258321.0,5381.6875,1.362100224E9,2551.0
17600.0,20.0,1746.0,3.66383744E8,3.00961408E8,8.68545317E8,1.346810524E9,1.0428594797971535,51.0,268878.0,5377.56,1.400897536E9,2590.0
17700.0,20.0,1746.0,4.32121472E8,3.00962632E8,8.68545317E8,1.346810524E9,1.041156295933366,51.0,268878.0,5377.56,1.453326336E9,2655.0
17800.0,20.0,1746.0,4.089498E8,3.00962632E8,8.9023127E8,1.385174455E9,1.0383158923408933,51.0,276537.0,5422.294117647059,1.453326336E9,2655.0
17900.0,20.0,1746.0,4.3175232E8,3.00964424E8,8.9023127E8,1.385174455E9,1.0572114016183467,52.0,276537.0,5422.294117647059,1.492123648E9,2694.0
18000.0,20.0,1816.0,4.31967136E8,3.00963848E8,8.9023127E8,1.385174455E9,1.0543817673060547,52.0,276537.0,5422.294117647059,1.492123648E9,2694.0
18100.0,21.0,1816.0,3.48026792E8,3.00963848E8,8.9023127E8,1.385174455E9,1.053121898859793,52.0,276537.0,5422.294117647059,1.492123648E9,2694.0
18200.0,21.0,1819.0,3.626938E8,3.00964616E8,8.9023127E8,1.437017605E9,1.0709450584978482,53.0,286887.0,5517.057692307692,1.544552448E9,2759.0
18300.0,21.0,1819.0,3.92089344E8,3.00992936E8,8.9023127E8,1.475381536E9,1.0872848082150408,54.0,294546.0,5557.471698113208,1.544552448E9,2759.0
18400.0,21.0,1819.0,4.15164656E8,3.00993608E8,8.90232102E8,1.475381536E9,1.0867815166639831,54.0,294546.0,5557.471698113208,1.58334976E9,2798.0
18500.0,21.0,1819.0,4.48915952E8,3.01013984E8,8.90232102E8,1.527224686E9,1.0846858428410735,54.0,304896.0,5646.222222222223,1.58334976E9,2798.0
18600.0,21.0,1891.0,4.60950096E8,3.01013984E8,8.90232102E8,1.527224686E9,1.1009247768125225,55.0,304896.0,5646.222222222223,1.63577856E9,2863.0
18700.0,21.0,1891.0,4.61884936E8,3.0101488E8,8.90232102E8,1.527224686E9,1.0996261271167802,55.0,304896.0,5646.222222222223,1.63577856E9,2863.0
18800.0,21.0,1891.0,4.54590696E8,3.01046832E8,8.90232102E8,1.527224686E9,1.0979797173201309,55.0,304896.0,5646.222222222223,1.63577856E9,2863.0
18900.0,22.0,1891.0,3.6222616E8,3.0114272E8,8.90232102E8,1.565588617E9,1.115648969020819,56.0,312555.0,5682.818181818182,1.63577856E9,2863.0
19000.0,22.0,1894.0,4.21065096E8,3.01162888E8,8.90233374E8,1.565588617E9,1.1135193175717326,56.0,312555.0,5682.818181818182,1.674575872E9,2902.0
19100.0,22.0,1894.0,4.16837552E8,3.01244E8,8.90233374E8,1.617431767E9,1.1304589266589982,57.0,322905.0,5766.160714285715,1.674575872E9,2902.0
19200.0,22.0,1894.0,4.41364144E8,3.01285344E8,8.90233374E8,1.617431767E9,1.1290929619872037,57.0,322905.0,5766.160714285715,1.727004672E9,2967.0
19300.0,22.0,1894.0,4.42498312E8,3.0130032E8,8.90234439E8,1.655800707E9,1.1458600865321928,58.0,330565.0,5799.3859649122805,1.727004672E9,2967.0
19400.0,22.0,1965.0,4.45467744E8,3.01304264E8,8.90234439E8,1.655800707E9,1.1429922749487624,58.0,330565.0,5799.3859649122805,1.765801984E9,3006.0
19500.0,22.0,1965.0,4.93775696E8,3.01305736E8,8.90234439E8,1.655800707E9,1.142339432375475,58.0,330565.0,5799.3859649122805,1.765801984E9,3006.0
19600.0,23.0,1965.0,3.0907872E8,3.01305736E8,8.90234439E8,1.707648867E9,1.1592266582835586,59.0,340916.0,5877.862068965517,1.765801984E9,3006.0
19700.0,23.0,1968.0,3.84267096E8,3.01305736E8,8.910232E8,1.707648867E9,1.1571123183431722,59.0,340916.0,5877.862068965517,1.818230784E9,3071.0
19800.0,23.0,1968.0,3.92474184E8,3.0130676E8,8.91352424E8,1.745982744E9,1.1543729211504599,59.0,348569.0,5907.949152542373,1.818230784E9,3071.0
19900.0,23.0,1968.0,4.0360256E8,3.01324792E8,8.91352424E8,1.745982744E9,1.1720810298685316,60.0,348569.0,5907.949152542373,1.857028096E9,3110.0
20000.0,23.0,2038.0,4.23189952E8,3.01341792E8,8.91352424E8,1.745982744E9,1.1698871058942812,60.0,348569.0,5907.949152542373,1.857028096E9,3110.0
20100.0,24.0,2038.0,2.95825104E8,3.0137968E8,8.91352424E8,1.745982744E9,1.167406023815083,60.0,348569.0,5907.949152542373,1.857028096E9,3110.0
20200.0,24.0,2038.0,3.16011192E8,3.01380552E8,8.91352424E8,1.797825894E9,1.1848111100320482,61.0,358919.0,5981.983333333334,1.909456896E9,3175.0
20300.0,24.0,2041.0,3.64490608E8,3.0138848E8,8.91664936E8,1.797825894E9,1.1823767711422535,61.0,358919.0,5981.983333333334,1.909456896E9,3175.0
20400.0,24.0,2041.0,3.48720728E8,3.01389824E8,8.91664936E8,1.836169789E9,1.1796101485148514,61.0,366574.0,6009.4098360655735,1.909456896E9,3175.0
20500.0,24.0,2041.0,3.62032264E8,3.01420248E8,8.91664936E8,1.836169789E9,1.1970729635278898,62.0,366574.0,6009.4098360655735,1.909456896E9,3175.0
20600.0,24.0,2109.0,3.59420408E8,3.01420248E8,8.91664936E8,1.836169789E9,1.1949503710128169,62.0,366574.0,6009.4098360655735,1.948254208E9,3214.0
20700.0,25.0,2109.0,2.78555504E8,3.01441624E8,8.91664936E8,1.836169789E9,1.1926058437686344,62.0,366574.0,6009.4098360655735,1.948254208E9,3214.0
20800.0,25.0,2109.0,3.1198848E8,3.01440856E8,8.91664936E8,1.888007932E9,1.2090970156414933,63.0,376923.0,6079.403225806452,2.000683008E9,3279.0
20900.0,25.0,2112.0,3.71143384E8,3.01441688E8,8.91664936E8,1.888007932E9,1.2071509321887754,63.0,376923.0,6079.403225806452,2.000683008E9,3279.0
21000.0,25.0,2112.0,3.536148E8,3.01447384E8,8.91664936E8,1.926401921E9,1.2043125860223276,63.0,384588.0,6104.571428571428,2.000683008E9,3279.0
21100.0,25.0,2112.0,3.51696888E8,3.01448216E8,8.91664936E8,1.926401921E9,1.2200236379579854,64.0,384588.0,6104.571428571428,2.03948032E9,3318.0
21200.0,26.0,2176.0,2.93918352E8,3.01448216E8,8.91664936E8,1.926401921E9,1.218026796589525,64.0,384588.0,6104.571428571428,2.03948032E9,3318.0
21300.0,26.0,2176.0,3.24787056E8,3.01448216E8,8.91664936E8,1.9781499E9,1.2167069067128002,64.0,394919.0,6170.609375,2.03948032E9,3318.0
21400.0,26.0,2179.0,3.58275136E8,3.01449688E8,8.91664936E8,1.9781499E9,1.2337477460377717,65.0,394919.0,6170.609375,2.09190912E9,3383.0
21500.0,26.0,2179.0,3.59749056E8,3.01449688E8,8.91664936E8,2.016493798E9,1.2496449872195399,66.0,402574.0,6193.446153846154,2.09190912E9,3383.0
21600.0,26.0,2179.0,3.835224E8,3.01449688E8,8.91664936E8,2.016493798E9,1.2478729438457175,66.0,402574.0,6193.446153846154,2.130706432E9,3422.0
21700.0,26.0,2179.0,4.14000744E8,3.0145096E8,8.91664936E8,2.068356984E9,1.2451655504197716,66.0,412928.0,6256.484848484848,2.130706432E9,3422.0
21800.0,26.0,2244.0,4.10161632E8,3.0145096E8,8.91664936E8,2.068356984E9,1.261342671034301,67.0,412928.0,6256.484848484848,2.183135232E9,3487.0
21900.0,26.0,2244.0,4.03200544E8,3.0145096E8,8.91664936E8,2.068356984E9,1.2597536899501738,67.0,412928.0,6256.484848484848,2.183135232E9,3487.0
22000.0,27.0,2244.0,3.52076872E8,3.01452088E8,8.91664936E8,2.106730933E9,1.2760367798836554,68.0,420589.0,6277.44776119403,2.221932544E9,3526.0
22100.0,27.0,2247.0,3.7816552E8,3.01452088E8,8.91664936E8,2.106730933E9,1.2736706063046694,68.0,420589.0,6277.44776119403,2.221932544E9,3526.0
22200.0,27.0,2247.0,3.50476432E8,3.0146204E8,8.91664936E8,2.158604146E9,1.2900089739754712,69.0,430945.0,6337.426470588235,2.221932544E9,3526.0
22300.0,27.0,2247.0,4.55233648E8,3.01465112E8,8.91679608E8,2.158604146E9,1.287697820244849,69.0,430945.0,6337.426470588235,2.274361344E9,3591.0
22400.0,27.0,2247.0,4.53261952E8,3.0146856E8,8.91679608E8,2.19695305E9,1.303756681752994,70.0,438601.0,6356.536231884058,2.274361344E9,3591.0
22500.0,27.0,2319.0,4.54443456E8,3.0146856E8,8.91679608E8,2.19695305E9,1.301284553752347,70.0,438601.0,6356.536231884058,2.313158656E9,3630.0
22600.0,28.0,2319.0,3.41659656E8,3.0146856E8,8.91679608E8,2.19695305E9,1.2990387113535982,70.0,438601.0,6356.536231884058,2.313158656E9,3630.0
22700.0,28.0,2319.0,3.64326192E8,3.01477136E8,8.91679608E8,2.248786187E9,1.3144496899009535,71.0,448949.0,6413.557142857143,2.365587456E9,3695.0
22800.0,28.0,2324.0,3.67459128E8,3.01477136E8,8.91955537E8,2.248786187E9,1.3115117481897443,71.0,448949.0,6413.557142857143,2.365587456E9,3695.0
22900.0,28.0,2324.0,4.07631544E8,3.01478416E8,8.92086529E8,2.248786187E9,1.3100839560845097,71.0,448949.0,6413.557142857143,2.365587456E9,3695.0
23000.0,28.0,2324.0,3.97019384E8,3.01486864E8,8.92086529E8,2.287155133E9,1.3067324327308867,71.0,456609.0,6431.112676056338,2.365587456E9,3695.0
23100.0,28.0,2324.0,4.08125312E8,3.01498832E8,8.92086529E8,2.287155133E9,1.3055550447750215,71.0,456609.0,6431.112676056338,2.365587456E9,3695.0
23200.0,28.0,2394.0,4.06267504E8,3.01499408E8,8.92086529E8,2.287155133E9,1.3199142055766375,72.0,456609.0,6431.112676056338,2.404384768E9,3734.0
23300.0,28.0,2394.0,4.52734E8,3.01502464E8,8.92086529E8,2.287155133E9,1.3190195288169129,72.0,456609.0,6431.112676056338,2.404384768E9,3734.0
23400.0,29.0,2394.0,3.03072448E8,3.01502464E8,8.92086529E8,2.339003292E9,1.316342761028941,72.0,466960.0,6485.555555555556,2.404384768E9,3734.0
23500.0,29.0,2394.0,3.15337808E8,3.01503936E8,8.92086529E8,2.339003292E9,1.3135330390046338,72.0,466960.0,6485.555555555556,2.404384768E9,3734.0
23600.0,29.0,2394.0,3.19182136E8,3.01503936E8,8.92086529E8,2.339003292E9,1.3106875648517284,72.0,466960.0,6485.555555555556,2.404384768E9,3734.0
23700.0,29.0,2394.0,2.56064144E8,3.01505944E8,8.92086529E8,2.339003292E9,1.309400403731791,72.0,466960.0,6485.555555555556,2.404384768E9,3734.0
23800.0,29.0,2394.0,3.10884312E8,3.01505944E8,8.92086529E8,2.339003292E9,1.3239027928908234,73.0,466960.0,6485.555555555556,2.456813568E9,3799.0
23900.0,29.0,2394.0,3.2558324E8,3.01505944E8,8.92140886E8,2.339003292E9,1.3228232309504393,73.0,466960.0,6485.555555555556,2.456813568E9,3799.0
24000.0,29.0,2394.0,3.47203512E8,3.01505944E8,8.92140886E8,2.377337176E9,1.3191420155767182,73.0,474613.0,6501.54794520548,2.456813568E9,3799.0
24100.0,29.0,2394.0,3.53735792E8,3.01507216E8,8.92140886E8,2.377337176E9,1.3181178000072227,73.0,474613.0,6501.54794520548,2.456813568E9,3799.0
24200.0,29.0,2394.0,3.6571948E8,3.01511328E8,8.92140886E8,2.377337176E9,1.3335015227145766,74.0,474613.0,6501.54794520548,2.49561088E9,3838.0
24300.0,29.0,2394.0,3.6260856E8,3.01529776E8,8.92140886E8,2.377337176E9,1.3311267808317744,74.0,474613.0,6501.54794520548,2.49561088E9,3838.0
24400.0,29.0,2394.0,3.49283944E8,3.0157208E8,8.92140886E8,2.377337176E9,1.328665050722686,74.0,474613.0,6501.54794520548,2.49561088E9,3838.0
24500.0,29.0,2394.0,4.07216504E8,3.0157208E8,8.92140886E8,2.429180326E9,1.3243847874720358,74.0,484963.0,6553.554054054054,2.49561088E9,3838.0
24600.0,29.0,2394.0,3.54470288E8,3.0157208E8,8.92140886E8,2.429180326E9,1.3241478035250962,74.0,484963.0,6553.554054054054,2.49561088E9,3838.0
24700.0,29.0,2394.0,3.73775376E8,3.01578672E8,8.92140886E8,2.429180326E9,1.3393574655785132,75.0,484963.0,6553.554054054054,2.54803968E9,3903.0
24800.0,29.0,2394.0,4.07897136E8,3.01582688E8,8.92140886E8,2.429180326E9,1.336993725042784,75.0,484963.0,6553.554054054054,2.54803968E9,3903.0
24900.0,29.0,2401.0,4.05847592E8,3.01586784E8,8.92140886E8,2.429180326E9,1.334448339056634,75.0,484963.0,6553.554054054054,2.54803968E9,3903.0
25000.0,29.0,2401.0,4.3447548E8,3.01591128E8,8.92140886E8,2.467539248E9,1.331510643208408,75.0,492621.0,6568.28,2.54803968E9,3903.0
25100.0,29.0,2401.0,4.37703088E8,3.0159196E8,8.92140886E8,2.467539248E9,1.3301174050296172,75.0,492621.0,6568.28,2.54803968E9,3903.0
25200.0,29.0,2401.0,4.4145532E8,3.01604696E8,8.92140886E8,2.467539248E9,1.3278331533381726,75.0,492621.0,6568.28,2.54803968E9,3903.0
25300.0,29.0,2401.0,4.50385832E8,3.01606824E8,8.92140886E8,2.467539248E9,1.3252756573367261,75.0,492621.0,6568.28,2.54803968E9,3903.0
25400.0,29.0,2401.0,4.59468808E8,3.01620368E8,8.92140886E8,2.467539248E9,1.3404589308076265,76.0,492621.0,6568.28,2.54803968E9,3903.0
25500.0,29.0,2482.0,4.46959424E8,3.01642616E8,8.92140886E8,2.467539248E9,1.3375807388373606,76.0,492621.0,6568.28,2.586836992E9,3942.0
25600.0,29.0,2482.0,4.58412152E8,3.01730368E8,8.92140886E8,2.467539248E9,1.3358879260339949,76.0,492621.0,6568.28,2.586836992E9,3942.0
25700.0,29.0,2482.0,4.37930928E8,3.01747992E8,8.92140886E8,2.467539248E9,1.3335438928953693,76.0,492621.0,6568.28,2.586836992E9,3942.0
25800.0,30.0,2482.0,2.54338192E8,3.01747992E8,8.92140886E8,2.519402434E9,1.3480156159731096,77.0,502975.0,6618.0921052631575,2.586836992E9,3942.0
25900.0,30.0,2487.0,3.15905896E8,3.01747992E8,8.92140886E8,2.519402434E9,1.346342145754651,77.0,502975.0,6618.0921052631575,2.639265792E9,4007.0
26000.0,30.0,2487.0,3.1145428E8,3.01747992E8,8.92140886E8,2.519402434E9,1.3438983524155264,77.0,502975.0,6618.0921052631575,2.639265792E9,4007.0
26100.0,30.0,2487.0,3.42406864E8,3.01747992E8,8.92140886E8,2.557791415E9,1.3409261097469654,77.0,510639.0,6631.675324675325,2.639265792E9,4007.0
26200.0,30.0,2487.0,3.48557664E8,3.01747992E8,8.92140886E8,2.557791415E9,1.3395264686950925,77.0,510639.0,6631.675324675325,2.639265792E9,4007.0
26300.0,30.0,2487.0,3.64183944E8,3.01777432E8,8.92140886E8,2.557791415E9,1.337223437879893,77.0,510639.0,6631.675324675325,2.639265792E9,4007.0
26400.0,30.0,2561.0,3.57856784E8,3.01784984E8,8.92140886E8,2.557791415E9,1.351538674799002,78.0,510639.0,6631.675324675325,2.678063104E9,4046.0
26500.0,30.0,2561.0,4.18151984E8,3.01790424E8,8.92140886E8,2.557791415E9,1.3496677740863787,78.0,510639.0,6631.675324675325,2.678063104E9,4046.0
26600.0,31.0,2561.0,2.69406992E8,3.01811096E8,8.92140886E8,2.60965961E9,1.3647985626425265,79.0,520994.0,6679.410256410257,2.678063104E9,4089.0
26700.0,31.0,2564.0,3.20711288E8,3.01813208E8,8.92140886E8,2.60965961E9,1.362444812362031,79.0,520994.0,6679.410256410257,2.730491904E9,4111.0
26800.0,31.0,2564.0,3.63074312E8,3.01813208E8,8.92140886E8,2.648018536E9,1.377149644523248,80.0,528652.0,6691.797468354431,2.730491904E9,4111.0
26900.0,31.0,2564.0,3.51004864E8,3.01813208E8,8.92140886E8,2.648018536E9,1.3748539217708118,80.0,528652.0,6691.797468354431,2.769289216E9,4150.0
27000.0,31.0,2564.0,3.52761464E8,3.01813208E8,8.92140886E8,2.699836651E9,1.389675227752329,81.0,538997.0,6737.4625,2.769289216E9,4150.0
27100.0,31.0,2629.0,4.04484272E8,3.0181404E8,8.92202956E8,2.699836651E9,1.3870338025274838,81.0,538997.0,6737.4625,2.821718016E9,4215.0
27200.0,32.0,2629.0,3.186632E8,3.0181404E8,8.92202956E8,2.699836651E9,1.3849468248811683,81.0,538997.0,6737.4625,2.821718016E9,4215.0
27300.0,32.0,2629.0,3.6113728E8,3.0181404E8,8.92202956E8,2.738220618E9,1.3823469178783536,81.0,546660.0,6748.888888888889,2.821718016E9,4215.0
27400.0,32.0,2629.0,3.52379624E8,3.01813144E8,8.92202956E8,2.738220618E9,1.3972906194087074,82.0,546660.0,6748.888888888889,2.860515328E9,4254.0
27500.0,32.0,2633.0,4.1094296E8,3.01813144E8,8.92202956E8,2.738220618E9,1.394771308533619,82.0,546660.0,6748.888888888889,2.860515328E9,4254.0
27600.0,32.0,2633.0,4.16697088E8,3.01803608E8,8.92202956E8,2.790038723E9,1.408928874554405,83.0,557005.0,6792.743902439024,2.860515328E9,4254.0
27700.0,32.0,2633.0,4.15410432E8,3.01803608E8,8.9246181E8,2.790038723E9,1.4071135523683587,83.0,557005.0,6792.743902439024,2.912944128E9,4319.0
27800.0,32.0,2633.0,4.33510456E8,3.01800088E8,8.9246181E8,2.828412672E9,1.404209244095554,83.0,564666.0,6803.204819277108,2.912944128E9,4319.0
27900.0,32.0,2698.0,4.5145584E8,3.01801504E8,8.9246181E8,2.828412672E9,1.4182002363667061,84.0,564666.0,6803.204819277108,2.95174144E9,4358.0
28000.0,32.0,2698.0,5.04257064E8,3.01801504E8,8.9246181E8,2.828412672E9,1.4168845407775998,84.0,564666.0,6803.204819277108,2.95174144E9,4358.0
28100.0,33.0,2698.0,3.26751088E8,3.01801504E8,8.9246181E8,2.880280867E9,1.4308319025014309,85.0,575021.0,6845.488095238095,3.00417024E9,4423.0
28200.0,33.0,2701.0,4.13604016E8,3.01801504E8,8.9246181E8,2.880280867E9,1.428883621631617,85.0,575021.0,6845.488095238095,3.00417024E9,4423.0
28300.0,33.0,2701.0,4.02029784E8,3.01811488E8,8.9246181E8,2.918629773E9,1.442202881051802,86.0,582677.0,6855.023529411765,3.00417024E9,4423.0
28400.0,33.0,2701.0,4.07013528E8,3.01811488E8,8.9246181E8,2.918629773E9,1.440873906778809,86.0,582677.0,6855.023529411765,3.041539342E9,4462.0
28500.0,33.0,2701.0,4.61307168E8,3.0184176E8,8.9246181E8,2.970462914E9,1.4540470977554192,87.0,593025.0,6895.639534883721,3.041539342E9,4462.0
28600.0,33.0,2769.0,4.60865096E8,3.0186192E8,8.9246181E8,2.970462914E9,1.451911683716894,87.0,593025.0,6895.639534883721,3.093968142E9,4528.0
28700.0,33.0,2769.0,5.17761168E8,3.0186192E8,8.9246181E8,2.970462914E9,1.4502417069511584,87.0,593025.0,6895.639534883721,3.093968142E9,4528.0
28800.0,34.0,2769.0,3.51865256E8,3.0186192E8,8.9246181E8,3.007419316E9,2.9235880398671097,88.0,600403.0,6901.183908045977,3.093968142E9,4528.0
28900.0,34.0,2772.0,3.48341896E8,3.01876432E8,8.9246181E8,3.007419316E9,2.9141967745140245,88.0,600403.0,6901.183908045977,3.131716878E9,4568.0
29000.0,34.0,2772.0,3.4759476E8,3.01876432E8,8.9246181E8,3.059217396E9,2.9378754868950945,89.0,610744.0,6940.272727272727,3.131716878E9,4568.0
29100.0,34.0,2772.0,4.17332352E8,3.01877392E8,8.9246181E8,3.096554482E9,2.9293660720163253,89.0,618198.0,6946.044943820225,3.184145678E9,4634.0
29200.0,34.0,2772.0,4.49663376E8,3.01877392E8,8.9246181E8,3.096554482E9,2.9196601384378176,89.0,618198.0,6946.044943820225,3.184145678E9,4634.0
29300.0,35.0,2858.0,3.21409232E8,3.01877392E8,8.9246181E8,3.096554482E9,2.9358037578288103,90.0,618198.0,6946.044943820225,3.221894414E9,4674.0
29400.0,35.0,2858.0,3.34757984E8,3.01877392E8,8.9246181E8,3.096554482E9,2.933124755572937,90.0,618198.0,6946.044943820225,3.221894414E9,4674.0
29500.0,35.0,2858.0,3.06091584E8,3.01878032E8,8.9246181E8,3.148392624E9,2.95483326298016,91.0,628547.0,6983.855555555556,3.221894414E9,4674.0
29600.0,35.0,2860.0,4.24435224E8,3.01878032E8,8.9246181E8,3.148392624E9,2.946604928277693,91.0,628547.0,6983.855555555556,3.274323214E9,4740.0
29700.0,35.0,2860.0,3.93236656E8,3.01878032E8,8.9246181E8,3.185709674E9,2.934631881066787,91.0,635997.0,6988.978021978022,3.274323214E9,4740.0
29800.0,35.0,2860.0,3.96784016E8,3.01879824E8,8.9246181E8,3.185709674E9,2.9239766081871346,91.0,635997.0,6988.978021978022,3.274323214E9,4740.0
29900.0,35.0,2860.0,4.01449144E8,3.01879824E8,8.9246181E8,3.185709674E9,2.9182567424558252,91.0,635997.0,6988.978021978022,3.274323214E9,4740.0
30000.0,35.0,2957.0,4.0871068E8,3.01893328E8,8.9246181E8,3.185709674E9,2.933299324065808,92.0,635997.0,6988.978021978022,3.31207195E9,4780.0
30100.0,35.0,2957.0,4.30834288E8,3.01893328E8,8.9246181E8,3.185709674E9,2.9291900152827304,92.0,635997.0,6988.978021978022,3.31207195E9,4780.0
30200.0,36.0,2957.0,2.75698904E8,3.0188808E8,8.9246181E8,3.185709674E9,2.9210985870773136,92.0,635997.0,6988.978021978022,3.31207195E9,4780.0
30300.0,36.0,2957.0,2.54022184E8,3.02039376E8,8.9246181E8,3.237532788E9,2.943783236262345,93.0,646343.0,7025.467391304348,3.31207195E9,4780.0
30400.0,36.0,2959.0,3.27430792E8,3.02039376E8,8.9246181E8,3.274874883E9,2.9310725204071986,93.0,653798.0,7030.086021505376,3.36450075E9,4846.0
30500.0,36.0,2959.0,3.68852504E8,3.02039376E8,8.9246181E8,3.274874883E9,2.956532679121847,94.0,653798.0,7030.086021505376,3.402249486E9,4886.0
30600.0,36.0,2959.0,3.47750832E8,3.02039376E8,8.9246181E8,3.274874883E9,2.9481871785221427,94.0,653798.0,7030.086021505376,3.402249486E9,4886.0
30700.0,36.0,2959.0,4.00728448E8,3.02019216E8,8.9246181E8,3.326723042E9,2.969956544846344,95.0,664149.0,7065.414893617021,3.454678286E9,4952.0
30800.0,37.0,3027.0,3.32678744E8,3.02019216E8,8.9246181E8,3.364040092E9,2.9519607233857434,95.0,671599.0,7069.4631578947365,3.454678286E9,4952.0
30900.0,37.0,3029.0,3.9211712E8,3.02020112E8,8.9246181E8,3.364040092E9,2.9734250139379297,96.0,671599.0,7069.4631578947365,3.492427022E9,4992.0
31000.0,37.0,3029.0,3.44975288E8,3.02020112E8,8.9246181E8,3.415848179E9,2.9932728507066595,97.0,681942.0,7103.5625,3.492427022E9,4992.0
31100.0,37.0,3029.0,4.2827788E8,3.02020112E8,8.9246181E8,3.415848179E9,2.986085457455978,97.0,681942.0,7103.5625,3.544855822E9,5058.0
31200.0,37.0,3029.0,4.41618304E8,3.02020112E8,8.9246181E8,3.453175247E9,3.005213124808341,98.0,689394.0,7107.154639175258,3.544855822E9,5058.0
31300.0,37.0,3094.0,4.4873748E8,3.02021648E8,8.9246181E8,3.453175247E9,2.9965753424657535,98.0,689394.0,7107.154639175258,3.582604558E9,5098.0
31400.0,38.0,3094.0,3.1228416E8,3.02021648E8,8.9246181E8,3.453175247E9,2.9893542384772593,98.0,689394.0,7107.154639175258,3.582604558E9,5098.0
31500.0,38.0,3094.0,3.70247304E8,3.0203016E8,8.9246181E8,3.505088523E9,3.010582654178324,99.0,699758.0,7140.3877551020405,3.635033358E9,5164.0
31600.0,38.0,3097.0,3.86640792E8,3.01986192E8,8.9246181E8,3.542425609E9,2.9986369831894595,99.0,707212.0,7143.555555555556,3.635033358E9,5164.0
31700.0,38.0,3097.0,4.08145928E8,3.01986192E8,8.9246181E8,3.542425609E9,2.992563932047639,99.0,707212.0,7143.555555555556,3.635033358E9,5164.0
31800.0,38.0,3162.0,4.09299368E8,3.01957736E8,8.9246181E8,3.542425609E9,3.009691205682297,100.0,707212.0,7143.555555555556,3.672782094E9,5204.0
31900.0,38.0,3162.0,4.4547624E8,3.01957736E8,8.9246181E8,3.542425609E9,3.0040855563566455,100.0,707212.0,7143.555555555556,3.672782094E9,5204.0
32000.0,39.0,3162.0,3.238408E8,3.02032368E8,8.9246181E8,3.594398993E9,3.02313747792511,101.0,717588.0,7175.88,3.672782094E9,5204.0
32100.0,39.0,3166.0,3.35326696E8,3.02069864E8,8.9246181E8,3.594398993E9,3.016185868721257,101.0,717588.0,7175.88,3.725210894E9,5270.0
32200.0,39.0,3166.0,3.40550488E8,3.02069864E8,8.9246181E8,3.631721052E9,3.0339986317261074,102.0,725039.0,7178.60396039604,3.725210894E9,5270.0
32300.0,39.0,3166.0,3.64782608E8,3.02124496E8,8.9246181E8,3.631721052E9,3.027784374257896,102.0,725039.0,7178.60396039604,3.76295963E9,5310.0
32400.0,39.0,3166.0,3.92303832E8,3.02124496E8,8.9246181E8,3.683514112E9,3.0165912518853695,102.0,735379.0,7209.598039215686,3.76295963E9,5310.0
32500.0,39.0,3264.0,4.09898896E8,3.02156176E8,8.9246181E8,3.683514112E9,3.0026493965263468,102.0,735379.0,7209.598039215686,3.76295963E9,5310.0
32600.0,39.0,3264.0,4.10490464E8,3.02168976E8,8.9246181E8,3.683514112E9,3.0023842463132486,102.0,735379.0,7209.598039215686,3.76295963E9,5310.0
