time-ms,jvm:gc-count,jvm:gc-time-ms,jvm:heap-bytes,jvm:non-heap-bytes,jvm:direct-bytes,kafka-consumer:bytes-consumed-total,kafka-consumer:fetch-rate,kafka-consumer:fetch-total,kafka-consumer:records-consumed-total,kafka-consumer:records-per-request-avg,broker:kafka.server:type=BrokerTopicMetrics-name=BytesOutPerSec,broker:kafka.server:type=BrokerTopicMetrics-name=TotalFetchRequestsPerSec
16100.0,24.0,1726.0,6.54287352E8,3.22599368E8,8.82980568E8,1.700029928E9,2.179300914451756,102.0,339395.0,3327.401960784314,2.779774976E9,5366.0
16200.0,24.0,1793.0,7.14149056E8,3.22664328E8,8.82980568E8,1.700029928E9,2.1753039027511196,102.0,339395.0,3327.401960784314,2.832203776E9,5366.0
16300.0,25.0,1793.0,4.67462592E8,3.22718584E8,8.82980568E8,1.700029928E9,2.1918624446714334,103.0,339395.0,3327.401960784314,2.834300928E9,5372.0
16400.0,25.0,1795.0,4.87608344E8,3.22758008E8,8.82980568E8,1.734667165E9,2.2280694308874085,105.0,346310.0,3329.903846153846,2.886729728E9,5472.0
16500.0,25.0,1795.0,5.3528588E8,3.2278764E8,8.82980568E8,1.767225669E9,2.225047679593134,105.0,352810.0,3360.095238095238,2.88882688E9,5478.0
16600.0,25.0,1795.0,5.38410288E8,3.2278764E8,8.82980568E8,1.769304404E9,2.2404463983767333,106.0,353225.0,3332.311320754717,2.94125568E9,5578.0
16700.0,25.0,1795.0,5.47667784E8,3.2278764E8,8.82980568E8,1.769304404E9,2.2572887219948523,107.0,353225.0,3332.311320754717,2.94125568E9,5578.0
16800.0,25.0,1874.0,5.99946336E8,3.228036E8,8.82980568E8,1.786835904E9,2.251304494192897,107.0,356725.0,3333.878504672897,2.943352832E9,5584.0
16900.0,25.0,1874.0,5.8960084E8,3.228036E8,8.82980568E8,1.788914639E9,2.2667646132857593,108.0,357140.0,3306.8518518518517,2.995781632E9,5684.0
17000.0,26.0,1874.0,3.3739532E8,3.22806904E8,8.82980568E8,1.788914639E9,2.2646731950764325,108.0,357140.0,3306.8518518518517,2.995781632E9,5684.0
17100.0,26.0,1874.0,3.80470736E8,3.22798048E8,8.82980568E8,1.821473141E9,2.2807641606160156,109.0,363640.0,3336.146788990826,2.997878784E9,5690.0
17200.0,26.0,1874.0,3.78724128E8,3.22802592E8,8.82980568E8,1.823541858E9,2.317134268537074,111.0,364053.0,3309.572727272727,3.050307584E9,5790.0
17300.0,26.0,1874.0,4.3806972E8,3.22802592E8,8.82980568E8,1.865682575E9,2.332070128680298,112.0,372466.0,3325.589285714286,3.104833536E9,5896.0
17400.0,26.0,1877.0,4.42640888E8,3.22802592E8,8.82980568E8,1.865682575E9,2.328918092782433,112.0,372466.0,3325.589285714286,3.104833536E9,5896.0
17500.0,26.0,1877.0,4.76120272E8,3.22783008E8,8.82980568E8,1.865682575E9,2.344592912274878,113.0,372466.0,3325.589285714286,3.106930688E9,5902.0
17600.0,26.0,1943.0,4.3881656E8,3.22783008E8,8.82980568E8,1.882783301E9,2.360639443386068,114.0,375880.0,3297.1929824561403,3.106930688E9,5902.0
17700.0,27.0,1943.0,3.01906616E8,3.22783712E8,8.82980568E8,1.882783301E9,2.3763276439228003,115.0,375880.0,3297.1929824561403,3.16145664E9,6008.0
17800.0,27.0,1943.0,3.28829096E8,3.22785632E8,8.82980568E8,1.922419522E9,2.39130882928941,116.0,383793.0,3308.560344827586,3.21388544E9,6108.0
17900.0,27.0,1943.0,3.23351392E8,3.22787296E8,8.82980568E8,1.922419522E9,2.407704654895666,117.0,383793.0,3308.560344827586,3.215982592E9,6114.0
18000.0,27.0,1945.0,3.73432088E8,3.22787296E8,8.82980568E8,1.962060748E9,2.4233462715380036,118.0,391707.0,3319.5508474576272,3.268411392E9,6214.0
18100.0,27.0,1945.0,3.91850864E8,3.22788384E8,8.82980568E8,1.962060748E9,2.438874428709036,119.0,391707.0,3319.5508474576272,3.270508544E9,6220.0
18200.0,27.0,1945.0,4.26853672E8,3.2279284E8,8.82980568E8,1.996692974E9,2.4523327815584577,120.0,398621.0,3321.8416666666667,3.322937344E9,6320.0
18300.0,27.0,2027.0,4.27327656E8,3.2279284E8,8.82980568E8,1.996692974E9,2.446483180428135,120.0,398621.0,3321.8416666666667,3.322937344E9,6320.0
18400.0,27.0,2027.0,4.38506064E8,3.2279284E8,8.82980568E8,1.996692974E9,2.464057345334582,121.0,398621.0,3321.8416666666667,3.322937344E9,6320.0
18500.0,28.0,2027.0,3.18774568E8,3.22885384E8,8.82980568E8,2.028815691E9,2.478113383843513,122.0,405034.0,3319.9508196721313,3.377463296E9,6426.0
18600.0,28.0,2027.0,3.3116028E8,3.22902664E8,8.82980568E8,2.028815691E9,2.4751470886589573,122.0,405034.0,3319.9508196721313,3.377463296E9,6426.0
18700.0,28.0,2027.0,3.86847072E8,3.22909936E8,8.82980568E8,2.028815691E9,2.4900297588922404,123.0,405034.0,3319.9508196721313,3.379560448E9,6432.0
18800.0,28.0,2027.0,3.74031024E8,3.22932256E8,8.82980568E8,2.060938408E9,2.523570145155755,125.0,411447.0,3318.1209677419356,3.431989248E9,6532.0
18900.0,28.0,2027.0,4.30985912E8,3.22959568E8,8.82980568E8,2.060938408E9,2.520567833521536,125.0,411447.0,3318.1209677419356,3.4340864E9,6538.0
19000.0,28.0,2030.0,4.36763768E8,3.22981968E8,8.92556565E8,2.103079125E9,2.5342424425270016,126.0,419860.0,3332.222222222222,3.4865152E9,6638.0
19100.0,28.0,2030.0,4.51993832E8,3.2303036E8,8.92556565E8,2.103079125E9,2.5500983896229066,127.0,419860.0,3332.222222222222,3.4865152E9,6638.0
19200.0,28.0,2030.0,4.817118E8,3.23087392E8,8.92556565E8,2.137030128E9,2.5619983587198014,128.0,426638.0,3333.109375,3.54034467E9,6745.0
19300.0,29.0,2095.0,2.65498056E8,3.23087392E8,8.92556565E8,2.137030128E9,2.5574936562169075,128.0,426638.0,3333.109375,3.54034467E9,6745.0
19400.0,29.0,2095.0,2.70658512E8,3.23087392E8,8.92556565E8,2.137030128E9,2.5738741794529023,129.0,426638.0,3333.109375,3.54034467E9,6745.0
19500.0,29.0,2095.0,3.10067912E8,3.23087904E8,8.92556565E8,2.166653357E9,2.587682630677973,130.0,432552.0,3327.3230769230768,3.542441822E9,6853.0
19600.0,29.0,2095.0,3.25560152E8,3.23089064E8,8.92556565E8,2.166653357E9,2.5845444243424325,130.0,432552.0,3327.3230769230768,3.594870622E9,6853.0
19700.0,29.0,2095.0,3.66053944E8,3.23089832E8,8.92556565E8,2.166653357E9,2.599515815374846,131.0,432552.0,3327.3230769230768,3.596967774E9,6861.0
19800.0,29.0,2095.0,3.79435024E8,3.2309212E8,8.92556565E8,2.196276589E9,2.6143790849673203,132.0,438466.0,3321.712121212121,3.649396574E9,6961.0
19900.0,29.0,2095.0,3.80476E8,3.2309212E8,8.92556565E8,2.196276589E9,2.609262883235486,132.0,438466.0,3321.712121212121,3.649396574E9,6961.0
20000.0,29.0,2095.0,3.83625384E8,3.23101672E8,8.92556565E8,2.196276589E9,2.623688155922039,133.0,438466.0,3321.712121212121,3.651493726E9,6969.0
20100.0,29.0,2095.0,4.34070816E8,3.23101544E8,8.92556565E8,2.220885809E9,2.657323386414188,135.0,443379.0,3308.7985074626868,3.703922526E9,7069.0
20200.0,29.0,2095.0,4.97298424E8,3.23101544E8,8.92556565E8,2.263031541E9,2.670384260441006,136.0,451793.0,3322.0073529411766,3.758448478E9,7177.0
20300.0,29.0,2098.0,5.31160064E8,3.231278E8,8.92556565E8,2.263031541E9,2.6866959523062444,137.0,451793.0,3322.0073529411766,3.76054563E9,7185.0
20400.0,29.0,2098.0,5.5126092E8,3.23124728E8,8.92556565E8,2.297663768E9,2.700692786410427,138.0,458707.0,3323.963768115942,3.81297443E9,7285.0
20500.0,29.0,2164.0,5.36910368E8,3.231306E8,8.92556565E8,2.297663768E9,2.69547043772096,138.0,458707.0,3323.963768115942,3.81297443E9,7285.0
20600.0,30.0,2164.0,2.89037512E8,3.2313356E8,8.92556565E8,2.297663768E9,2.710027100271003,139.0,458707.0,3323.963768115942,3.815071582E9,7293.0
20700.0,30.0,2164.0,3.21506712E8,3.23137432E8,8.92556565E8,2.339819514E9,2.7232585734015444,140.0,467123.0,3336.592857142857,3.867500382E9,7393.0
20800.0,30.0,2164.0,3.57985056E8,3.23138304E8,8.92556565E8,2.339819514E9,2.738448989104469,141.0,467123.0,3336.592857142857,3.869597534E9,7401.0
20900.0,30.0,2164.0,3.88059888E8,3.23145856E8,8.92556565E8,2.376946229E9,2.771156715694824,143.0,474535.0,3341.7957746478874,3.922026334E9,7501.0
21000.0,30.0,2164.0,4.2769724E8,3.23148288E8,8.92556565E8,2.419091963E9,2.783684515754881,144.0,482949.0,3353.8125,3.976552286E9,7609.0
21100.0,30.0,2167.0,4.6751612E8,3.23148288E8,8.92556565E8,2.419091963E9,2.7996061243797423,145.0,482949.0,3353.8125,3.978649438E9,7617.0
21200.0,30.0,2167.0,4.8774372E8,3.23171392E8,8.92556565E8,2.451214688E9,2.8134273711797126,146.0,489362.0,3351.794520547945,4.031078238E9,7717.0
21300.0,30.0,2167.0,4.90512768E8,3.23171392E8,8.92556565E8,2.451214688E9,2.8082323523754567,146.0,489362.0,3351.794520547945,4.031078238E9,7717.0
21400.0,30.0,2270.0,5.23519752E8,3.23171968E8,8.92556565E8,2.461232691E9,2.8172253205312483,147.0,491362.0,3342.598639455782,4.03317539E9,7725.0
21500.0,31.0,2270.0,3.3724076E8,3.23176064E8,8.92556565E8,2.463311426E9,2.849384227032816,149.0,491777.0,3322.8175675675675,4.08560419E9,7825.0
21600.0,31.0,2270.0,3.90625576E8,3.2322668E8,8.92556565E8,2.505452151E9,2.8617762091004484,150.0,500190.0,3334.6,4.140130142E9,7933.0
21700.0,31.0,2270.0,3.78372528E8,3.23242616E8,8.92556565E8,2.505452151E9,2.876738426366927,151.0,500190.0,3334.6,4.142227294E9,7941.0
21800.0,31.0,2272.0,4.41173368E8,3.23244024E8,8.92556565E8,2.545093381E9,2.8902833238258223,152.0,508104.0,3342.7894736842104,4.194656094E9,8041.0
21900.0,31.0,2272.0,4.62505512E8,3.23260664E8,8.92556565E8,2.545093381E9,2.903721698202729,153.0,508104.0,3342.7894736842104,4.196753246E9,8049.0
22000.0,31.0,2272.0,4.85699224E8,3.23252536E8,8.92556565E8,2.574716607E9,2.9348834567246698,155.0,514018.0,3337.779220779221,4.249182046E9,8149.0
22100.0,31.0,2272.0,5.25311168E8,3.23260792E8,8.92556565E8,2.604334826E9,2.94506324334529,156.0,519931.0,3332.891025641026,4.251279198E9,8245.0
22200.0,31.0,2337.0,5.40172896E8,3.23273848E8,8.92556565E8,2.604334826E9,2.942230436996662,156.0,519931.0,3332.891025641026,4.303707998E9,8257.0
22300.0,32.0,2337.0,3.19783056E8,3.23273848E8,8.92556565E8,2.604334826E9,2.955405379967246,157.0,519931.0,3332.891025641026,4.303707998E9,8257.0
22400.0,32.0,2337.0,3.22983816E8,3.23273848E8,8.92556565E8,2.64440683E9,2.951349725543274,157.0,527931.0,3362.6178343949045,4.30580515E9,8266.0
22500.0,32.0,2337.0,4.1759804E8,3.23273848E8,8.92556565E8,2.646485565E9,2.983506276621695,159.0,528346.0,3343.9620253164558,4.360331102E9,8376.0
22600.0,32.0,2337.0,4.3817204E8,3.2323756E8,8.92556565E8,2.6886363E9,2.9951889777045624,160.0,536761.0,3354.75625,4.412759902E9,8476.0
22700.0,32.0,2339.0,4.94184304E8,3.23243E8,8.92556565E8,2.6886363E9,3.0095145522178814,161.0,536761.0,3354.75625,4.414857054E9,8486.0
22800.0,32.0,2339.0,4.83610792E8,3.23244408E8,8.92556565E8,2.720764026E9,3.0396837237058034,163.0,543175.0,3352.932098765432,4.467285854E9,8586.0
22900.0,32.0,2339.0,5.5481016E8,3.23244408E8,8.92556565E8,2.760405252E9,3.0540037243947857,164.0,551089.0,3360.298780487805,4.469383006E9,8596.0
23000.0,32.0,2411.0,5.3791908E8,3.23244408E8,8.92556565E8,2.760405252E9,3.0627587103001503,165.0,551089.0,3360.298780487805,4.521811806E9,8696.0
23100.0,33.0,2411.0,3.71416112E8,3.2324652E8,8.92556565E8,2.760405252E9,3.0617357258169267,165.0,551089.0,3360.298780487805,4.523908958E9,8706.0
23200.0,33.0,2411.0,3.81908008E8,3.23247992E8,8.92556565E8,2.800046478E9,3.074131002425971,166.0,559003.0,3367.487951807229,4.576337758E9,8806.0
23300.0,33.0,2411.0,3.77553408E8,3.2325028E8,8.92556565E8,2.800046478E9,3.08727561791729,167.0,559003.0,3367.487951807229,4.57843491E9,8816.0
23400.0,33.0,2414.0,4.36187576E8,3.2325028E8,8.92556565E8,2.844691695E9,3.117563504215167,169.0,567916.0,3380.4523809523807,4.63086371E9,8916.0
23500.0,33.0,2414.0,4.83184424E8,3.23245096E8,8.92556565E8,2.874324939E9,3.128680800942285,170.0,573832.0,3375.4823529411765,4.685389662E9,9026.0
23600.0,33.0,2414.0,5.19562656E8,3.23245096E8,8.92556565E8,2.874324939E9,3.143902483866816,171.0,573832.0,3375.4823529411765,4.687486814E9,9036.0
23700.0,33.0,2414.0,5.40402704E8,3.23247104E8,8.92556565E8,2.916470665E9,3.1553843331498808,172.0,582246.0,3385.1511627906975,4.739915614E9,9136.0
23800.0,33.0,2414.0,5.61336096E8,3.23248376E8,8.92556565E8,2.916470665E9,3.169020534520342,173.0,582246.0,3385.1511627906975,4.742012766E9,9146.0
23900.0,33.0,2478.0,5.9275772E8,3.23245944E8,8.92556565E8,2.953602382E9,3.1769216724484206,174.0,589659.0,3388.844827586207,4.794441566E9,9246.0
24000.0,33.0,2478.0,6.117322E8,3.23250944E8,8.92556565E8,2.953602382E9,3.17576200036503,174.0,589659.0,3388.844827586207,4.794441566E9,9246.0
24100.0,34.0,2478.0,4.00040904E8,3.23252512E8,8.92556565E8,2.953602382E9,3.188020330461079,175.0,589659.0,3388.844827586207,4.796538718E9,9256.0
24200.0,34.0,2478.0,4.34099808E8,3.23255136E8,8.92556565E8,2.988239617E9,3.2174213367749442,177.0,596574.0,3389.625,4.848967518E9,9356.0
24300.0,34.0,2478.0,4.38715944E8,3.23096224E8,8.92556565E8,3.030380334E9,3.230900477374621,178.0,604987.0,3398.803370786517,4.85106467E9,9366.0
24400.0,34.0,2481.0,5.24758824E8,3.23096224E8,8.92556565E8,3.030380334E9,3.242577396156006,179.0,604987.0,3398.803370786517,4.905590622E9,9476.0
24500.0,34.0,2481.0,5.4808388E8,3.23096224E8,8.92556565E8,3.060008569E9,3.25409021061195,180.0,610902.0,3393.9,4.958019422E9,9576.0
24600.0,34.0,2481.0,5.4729588E8,3.23096928E8,8.92556565E8,3.060008569E9,3.2676788647975306,181.0,610902.0,3393.9,4.960116574E9,9586.0
24700.0,34.0,2546.0,5.98922088E8,3.23096928E8,8.92556565E8,3.099659813E9,3.275678983459621,182.0,618818.0,3400.098901098901,5.012545374E9,9686.0
24800.0,34.0,2546.0,5.95699072E8,3.23112392E8,8.92556565E8,3.099659813E9,3.274618111157092,182.0,618818.0,3400.098901098901,5.012545374E9,9686.0
24900.0,35.0,2546.0,3.64329976E8,3.23112392E8,8.92556565E8,3.099659813E9,3.2859887594045714,183.0,618818.0,3400.098901098901,5.012857213E9,9696.0
25000.0,35.0,2546.0,3.89959184E8,3.23112392E8,8.92556565E8,3.134722813E9,3.315947016543887,185.0,625818.0,3401.1847826086955,5.081014653E9,9807.0
25100.0,35.0,2548.0,4.20228296E8,3.23114752E8,8.92556565E8,3.149749814E9,3.3257639422819034,186.0,628818.0,3399.0162162162164,5.081014653E9,9807.0
25200.0,35.0,2548.0,4.27967504E8,3.23119E8,8.92556565E8,3.179803814E9,3.3219031290184313,186.0,634818.0,3413.0,5.096743293E9,9831.0
25300.0,35.0,2612.0,4.5791516E8,3.23106504E8,8.92556565E8,3.192326316E9,3.33202665621325,187.0,637318.0,3408.1176470588234,5.149172093E9,9918.0
25400.0,36.0,2612.0,3.24234384E8,3.23128248E8,8.92556565E8,3.192326316E9,3.3447196128664958,188.0,637318.0,3408.1176470588234,5.149172093E9,9918.0
25500.0,36.0,2612.0,3.36626784E8,3.23160704E8,8.92556565E8,3.224884821E9,3.3568967354623283,189.0,643818.0,3424.563829787234,5.164900733E9,9942.0
25600.0,36.0,2612.0,3.93279176E8,3.23275128E8,8.92556565E8,3.237407321E9,3.3512420873450717,189.0,646318.0,3419.671957671958,5.217329533E9,10029.0
25700.0,36.0,2612.0,3.8975684E8,3.233032E8,8.92556565E8,3.237407321E9,3.3632485440674063,190.0,646318.0,3419.671957671958,5.233058173E9,10053.0
25800.0,36.0,2615.0,4.62894112E8,3.233048E8,8.92556565E8,3.290527769E9,3.3904889720814424,192.0,656923.0,3439.387434554974,5.285486973E9,10140.0
25900.0,36.0,2615.0,4.701812E8,3.2330608E8,8.92556565E8,3.32058177E9,3.3866017567996614,192.0,662923.0,3452.7239583333335,5.301215613E9,10164.0
26000.0,36.0,2615.0,5.22206376E8,3.23307744E8,8.92556565E8,3.33310427E9,3.3973490116002747,193.0,665423.0,3447.7875647668393,5.353644413E9,10251.0
26100.0,36.0,2615.0,5.76388096E8,3.23325152E8,8.92556565E8,3.33310427E9,3.410089646686588,194.0,665423.0,3447.7875647668393,5.369373053E9,10275.0
26200.0,36.0,2679.0,5.7842572E8,3.23438496E8,8.92556565E8,3.373176272E9,3.4196127946127945,195.0,673423.0,3453.451282051282,5.421801853E9,10362.0
26300.0,36.0,2679.0,5.72244608E8,3.23443872E8,8.92556565E8,3.373176272E9,3.4301114786230555,196.0,673423.0,3453.451282051282,5.421801853E9,10362.0
26400.0,37.0,2679.0,4.21085952E8,3.23467856E8,8.92556565E8,3.373176272E9,3.426932895058922,196.0,673423.0,3453.451282051282,5.437530493E9,10387.0
26500.0,37.0,2681.0,4.52240968E8,3.23493136E8,8.92556565E8,3.420761776E9,3.4362462933891504,197.0,682923.0,3466.6142131979695,5.489959293E9,10474.0
26600.0,37.0,2681.0,4.49430944E8,3.23493136E8,8.92556565E8,3.420761776E9,3.450138528289393,198.0,682923.0,3466.6142131979695,5.505687933E9,10499.0
26700.0,37.0,2681.0,5.18552296E8,3.23497552E8,8.92556565E8,3.445806776E9,3.4614715602713515,199.0,687923.0,3474.3585858585857,5.558116733E9,10586.0
26800.0,37.0,2681.0,5.440908E8,3.23497552E8,8.92556565E8,3.460833776E9,3.471257983893363,200.0,690923.0,3471.974874371859,5.558116733E9,10586.0
26900.0,37.0,2749.0,5.17506368E8,3.23501264E8,8.92556565E8,3.465842776E9,3.4661444342385748,200.0,691923.0,3459.615,5.573845373E9,10611.0
27000.0,37.0,2749.0,5.8104972E8,3.23502192E8,8.92556565E8,3.478365276E9,3.4757046515649317,201.0,694423.0,3454.8407960199006,5.626274173E9,10698.0
27100.0,38.0,2749.0,4.17856664E8,3.23502192E8,8.92556565E8,3.478365276E9,3.4892558557313618,202.0,694423.0,3454.8407960199006,5.642002813E9,10723.0
27200.0,38.0,2752.0,4.52830576E8,3.23490032E8,8.92556565E8,3.528946158E9,3.513848697809012,204.0,704521.0,3470.5467980295566,5.694431613E9,10810.0
27300.0,38.0,2752.0,4.90208072E8,3.23490032E8,8.92556565E8,3.528946158E9,3.511671142325966,204.0,704521.0,3470.5467980295566,5.708882923E9,10835.0
27400.0,38.0,2752.0,5.15709832E8,3.23490032E8,8.92556565E8,3.573295844E9,3.5361771521757785,206.0,713375.0,3479.878048780488,5.761311723E9,10923.0
27500.0,38.0,2752.0,5.6355928E8,3.2349368E8,8.92556565E8,3.573295844E9,3.533508293452718,206.0,713375.0,3479.878048780488,5.775991787E9,10949.0
27600.0,38.0,2817.0,5.77105504E8,3.2349368E8,8.92556565E8,3.615872344E9,3.542882571413901,207.0,721875.0,3487.31884057971,5.828420587E9,11037.0
27700.0,38.0,2817.0,5.74157736E8,3.2349368E8,8.92556565E8,3.615872344E9,3.5541581942142404,208.0,721875.0,3487.31884057971,5.828420587E9,11037.0
27800.0,39.0,2817.0,3.95543584E8,3.2349368E8,8.92556565E8,3.655944344E9,3.5499726925177497,208.0,729875.0,3509.014423076923,5.843100651E9,11063.0
27900.0,39.0,2820.0,4.59358272E8,3.2349368E8,8.92556565E8,3.670445399E9,3.5755026986532275,210.0,732770.0,3506.0765550239234,5.895529451E9,11151.0
28000.0,39.0,2820.0,4.49473088E8,3.2349528E8,8.92556565E8,3.670445399E9,3.5717930401061335,210.0,732770.0,3506.0765550239234,5.910209515E9,11177.0
28100.0,39.0,2885.0,4.97483296E8,3.2349528E8,8.92556565E8,3.713021899E9,3.5804585023162683,211.0,741270.0,3513.127962085308,5.962638315E9,11265.0
28200.0,39.0,2885.0,5.22798296E8,3.23500016E8,8.92556565E8,3.713021899E9,3.5769380732000884,211.0,741270.0,3513.127962085308,5.962638315E9,11265.0
28300.0,40.0,2885.0,3.49638728E8,3.23500016E8,8.92556565E8,3.713021899E9,3.587686788174172,212.0,741270.0,3513.127962085308,5.977318379E9,11291.0
28400.0,40.0,2885.0,3.79568408E8,3.23500016E8,8.92556565E8,3.760076445E9,3.611570526884261,214.0,750664.0,3524.244131455399,6.029747179E9,11379.0
28500.0,40.0,2885.0,4.15294704E8,3.23501872E8,8.92556565E8,3.760076445E9,3.6093167597105804,214.0,750664.0,3524.244131455399,6.044427243E9,11405.0
28600.0,40.0,2889.0,4.45660184E8,3.23501872E8,8.92556565E8,3.797138036E9,3.61764062526291,215.0,758063.0,3525.874418604651,6.096856043E9,11493.0
28700.0,40.0,2889.0,4.73881768E8,3.23501872E8,8.92556565E8,3.797138036E9,3.6303741302228647,216.0,758063.0,3525.874418604651,6.096856043E9,11493.0
28800.0,40.0,2889.0,4.53492136E8,3.23500848E8,8.92556565E8,3.819678536E9,3.6411228753125155,217.0,762563.0,3530.384259259259,6.111382793E9,11519.0
28900.0,40.0,2953.0,5.086172E8,3.23506224E8,8.92556565E8,3.829696536E9,3.634292987656802,217.0,764563.0,3523.3317972350233,6.163811593E9,11607.0
29000.0,41.0,2953.0,3.21898832E8,3.23572976E8,8.92556565E8,3.829696536E9,3.645545912138999,218.0,764563.0,3523.3317972350233,6.163811593E9,11607.0
29100.0,41.0,2953.0,3.63926672E8,3.23572976E8,8.92556565E8,3.864759536E9,3.656459745550473,219.0,771563.0,3539.2798165137615,6.230920457E9,11722.0
29200.0,41.0,2956.0,4.02045704E8,3.23572976E8,8.92556565E8,3.879280627E9,3.666727778796313,220.0,774462.0,3536.3561643835615,6.230920457E9,11722.0
29300.0,41.0,2956.0,4.32026704E8,3.23551408E8,8.92556565E8,3.911839127E9,7.341948772466031,221.0,780962.0,3549.827272727273,6.298029321E9,11837.0
29400.0,41.0,2956.0,4.66534576E8,3.23551408E8,8.92556565E8,3.926345191E9,7.3203047366677705,221.0,783858.0,3546.868778280543,6.298029321E9,11837.0
29500.0,41.0,2956.0,4.81669128E8,3.23542832E8,8.92556565E8,3.961408191E9,7.328667635019147,222.0,790858.0,3562.4234234234236,6.312709385E9,11865.0
29600.0,41.0,3022.0,5.06476944E8,3.23547792E8,8.92556565E8,3.971426191E9,7.335767623934998,223.0,792858.0,3555.4170403587445,6.365138185E9,11953.0
29700.0,42.0,3022.0,3.84492544E8,3.23547792E8,8.92556565E8,3.971426191E9,7.307162985778884,223.0,792858.0,3555.4170403587445,6.365138185E9,11953.0
29800.0,42.0,3022.0,4.05283624E8,3.23548584E8,8.92556565E8,3.971426191E9,7.322175732217573,224.0,792858.0,3555.4170403587445,6.379818249E9,11981.0
29900.0,42.0,3022.0,4.28835928E8,3.23548584E8,8.92556565E8,3.998975691E9,7.326365146038879,225.0,798358.0,3564.098214285714,6.432247049E9,12069.0
30000.0,42.0,3025.0,4.34735872E8,3.23548584E8,8.92556565E8,4.008993691E9,7.309941520467836,225.0,800358.0,3557.1466666666665,6.432247049E9,12069.0
30100.0,42.0,3025.0,4.51710008E8,3.23548584E8,8.92556565E8,4.008993691E9,7.284146459904821,225.0,800358.0,3557.1466666666665,6.432247049E9,12069.0
30200.0,42.0,3025.0,4.4494184E8,3.23556992E8,8.92556565E8,4.041552191E9,7.320691434468524,227.0,806858.0,3570.16814159292,6.444711893E9,12097.0
30300.0,42.0,3090.0,4.96879928E8,3.23556992E8,8.92556565E8,4.049065691E9,7.297627467369639,227.0,808358.0,3561.04845814978,6.497140693E9,12185.0
30400.0,42.0,3090.0,4.916022E8,3.23556992E8,8.92556565E8,4.049065691E9,7.271213043338992,227.0,808358.0,3561.04845814978,6.497140693E9,12185.0
30500.0,43.0,3090.0,2.88979928E8,3.23556992E8,8.92556565E8,4.049065691E9,7.281785953818147,228.0,808358.0,3561.04845814978,6.497140693E9,12185.0
30600.0,43.0,3090.0,3.5256936E8,3.23556992E8,8.92556565E8,4.079119691E9,7.28835136855506,229.0,814358.0,3571.745614035088,6.509225903E9,12213.0
30700.0,43.0,3090.0,3.67255328E8,3.2372168E8,8.92556565E8,4.089137691E9,7.269379721922418,229.0,816358.0,3564.882096069869,6.561654703E9,12301.0
30800.0,43.0,3090.0,3.87665536E8,3.23724048E8,8.92556565E8,4.089137691E9,7.280093691640554,230.0,816358.0,3564.882096069869,6.570229578E9,12329.0
30900.0,43.0,3093.0,4.07949416E8,3.23726736E8,8.92556565E8,4.125147392E9,7.308928233885704,232.0,823547.0,3565.1385281385283,6.622658378E9,12417.0
31000.0,43.0,3093.0,4.23046736E8,3.23726736E8,8.92556565E8,4.125147392E9,7.297892418999686,232.0,823547.0,3565.1385281385283,6.626908025E9,12445.0
31100.0,43.0,3093.0,4.76608992E8,3.23726736E8,8.92556565E8,4.154399952E9,7.295841683366733,233.0,829387.0,3559.6008583690987,6.679336825E9,12539.0
31200.0,43.0,3093.0,4.71166736E8,3.23726736E8,8.92556565E8,4.154399952E9,7.283753790365438,233.0,829387.0,3559.6008583690987,6.679336825E9,12539.0
31300.0,43.0,3163.0,4.99585824E8,3.23726736E8,8.92556565E8,4.164122421E9,7.321328431677986,235.0,831328.0,3537.5659574468086,6.681554822E9,12567.0
31400.0,44.0,3163.0,3.45127376E8,3.23726736E8,8.92556565E8,4.164122421E9,7.330330796707563,236.0,831328.0,3537.5659574468086,6.733983622E9,12667.0
31500.0,44.0,3163.0,3.82629424E8,3.23728336E8,8.92556565E8,4.201259147E9,7.332013364682589,237.0,838742.0,3538.9957805907175,6.788509574E9,12797.0
31600.0,44.0,3163.0,3.9034932E8,3.23732688E8,8.92556565E8,4.201259147E9,7.317073170731708,237.0,838742.0,3538.9957805907175,6.788509574E9,12797.0
31700.0,44.0,3163.0,3.97162744E8,3.2373508E8,8.92556565E8,4.201259147E9,7.325330871037242,238.0,838742.0,3538.9957805907175,6.790606726E9,12827.0
31800.0,44.0,3163.0,4.36601792E8,3.2373508E8,8.92556565E8,4.240905382E9,7.322528263733569,239.0,846657.0,3542.4979079497907,6.843035526E9,12927.0
31900.0,44.0,3163.0,4.51917288E8,3.23735848E8,8.92556565E8,4.240905382E9,7.311327969653401,239.0,846657.0,3542.4979079497907,6.843035526E9,12927.0
32000.0,44.0,3163.0,4.92668752E8,3.23751536E8,8.92556565E8,4.273033108E9,7.339281907604226,241.0,853071.0,3539.713692946058,6.897561478E9,13057.0
32100.0,44.0,3163.0,4.97911696E8,3.23751536E8,8.92556565E8,4.273033108E9,7.32545062159944,241.0,853071.0,3539.713692946058,6.897561478E9,13057.0
32200.0,44.0,3163.0,5.48536064E8,3.23751536E8,8.92556565E8,4.273033108E9,7.334889218925226,242.0,853071.0,3539.713692946058,6.89965863E9,13087.0
32300.0,44.0,3163.0,5.5656456E8,3.23899632E8,8.92556565E8,4.307665334E9,7.339837496601927,243.0,859985.0,3539.0329218106995,6.95208743E9,13187.0
